Keuwl Accelerometer Data File
2019-05-06 18-33-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
326.1559143,-0.197522,-8.001422,-2.472013,8.376909,107.163445,268.585907
326.1659546,0.626084,-7.607576,4.053383,8.642749,62.031090,274.704681
326.1775208,0.870292,-5.768829,7.572860,9.559550,37.610542,278.579010
326.1878357,0.714669,-2.717419,7.224504,7.751682,21.252546,284.734863
326.1975708,0.171185,-0.049081,5.474342,5.477238,1.863196,344.001709
326.2062378,-0.519542,1.393425,5.419276,5.619618,15.345079,110.448082
326.2160034,-1.121683,2.025495,6.987478,7.361090,18.332909,118.976921
326.2261658,-1.553837,2.463634,8.617929,9.096847,18.674391,122.240021
326.2359314,-2.103306,2.488773,9.475053,10.019707,18.978310,130.201752
326.2471008,-2.765303,1.971625,8.953117,9.575621,20.773338,144.511627
326.2561646,-3.276465,1.198298,8.329428,9.030532,22.725992,159.911072
326.2658691,-3.652355,1.198298,8.299500,9.146438,24.851170,161.835892
326.2758179,-3.652355,0.410606,8.080431,8.877029,24.458286,173.585617
326.2860413,-3.843891,-0.424971,6.831854,7.850499,29.512922,186.308853
326.2959290,-3.682282,-1.452083,4.011485,5.635580,44.617298,201.521469
326.3058777,-3.181894,-2.968810,4.011485,5.918640,47.330257,223.015854
326.3158264,-2.802413,-5.142745,-3.910928,7.042493,123.733650,241.412903
326.3258667,-2.634819,-9.020155,-18.012777,20.316635,152.449356,253.716736
326.3359375,-0.517148,-15.042769,-15.594633,21.673599,136.015030,268.031036
326.3458557,-1.562217,-21.210234,-15.344439,26.225300,125.810097,265.787537
326.3562012,-3.086126,-22.005108,-18.836382,29.130022,130.288086,262.016571
326.3662415,-1.774103,-17.937359,-17.780539,25.318844,134.609009,264.351501
326.3761597,0.675165,-13.036428,-12.935872,18.377733,134.739807,272.964722
326.3859558,2.433706,-9.170990,-8.960299,13.050554,133.360291,284.862030
326.3962402,3.938462,-5.579687,-5.783194,8.949286,130.257095,305.216614
326.4060364,4.405331,-2.959233,-0.579397,5.338511,96.230675,326.109192
326.4162598,2.523489,-4.170700,6.235698,7.914965,38.016216,301.176117
326.4268188,1.794454,-8.476671,11.862072,14.689547,36.145874,281.952667
326.4361877,1.227028,-14.839262,12.175713,19.234274,50.726589,274.726929
326.4461365,-2.979584,-23.816322,2.212242,24.103718,84.733978,262.868958
326.4559326,-9.379285,-30.658951,-18.504786,37.018501,119.992020,252.989914
326.4664612,-10.256760,-23.598450,-11.128249,28.034370,113.387657,246.508453
326.4762573,-7.698555,-12.899959,0.051475,15.022628,89.803673,239.171707
326.4869690,-7.359776,-6.677429,6.940791,12.121424,55.067902,222.217041
326.4962158,-8.008605,-4.848258,9.513360,13.347186,44.539959,211.189926
326.5067444,-8.015787,-4.381389,11.457452,14.653417,38.565472,208.660797
326.5161133,-7.418434,-4.452018,11.925519,14.733351,35.960365,210.969193
326.5258484,-6.118382,-4.881777,10.575189,13.156784,36.507195,218.585907
326.5359497,-4.809951,-5.940014,8.072051,11.116538,43.437073,231.001038
326.5476379,-4.450821,-7.900866,6.251261,11.014161,55.419350,240.605988
326.5559692,-4.730943,-10.351331,5.140351,12.488197,65.693565,245.437836
326.5663147,-5.676652,-13.506889,5.079299,15.506763,70.879631,247.204041
326.5772095,-5.347449,-15.131354,4.929661,16.788528,72.924431,250.536499
326.5863647,-3.195062,-16.436195,2.312799,16.902840,82.135605,258.999359
326.5964661,-1.261744,-16.440983,1.492785,16.556761,84.827095,265.611511
326.6064758,0.304064,-15.453375,2.142811,15.604195,82.107048,271.127228
326.6175232,1.853112,-13.825317,3.763685,14.447794,74.900124,277.634277
326.6262512,3.645172,-11.507730,5.452795,13.245683,65.690483,287.576050
326.6365051,5.354632,-9.200917,7.165846,12.832705,56.054436,300.197998
326.6464233,5.975927,-8.440758,6.483498,12.206304,57.916149,305.297913
326.6566162,5.185841,-9.018958,11.155783,15.254050,43.001781,299.898621
326.6660156,4.195838,-10.547656,12.721591,17.049839,41.742767,291.692566
326.6762390,5.311536,-13.044808,7.982268,16.189381,60.458370,292.154999
326.6862793,7.302315,-14.070724,2.053028,15.985118,82.620911,297.428070
326.6963806,8.578424,-12.750321,-3.177106,15.692484,101.680870,303.932678
326.7059326,8.470686,-10.299856,-7.714118,15.406075,120.047592,309.434174
326.7160950,7.019799,-8.321048,-12.735956,16.754761,139.476501,310.151642
326.7278748,4.608838,-7.793127,-16.712725,19.007614,151.553787,300.599976
326.7362671,2.126051,-7.842207,-16.437391,18.335979,153.696014,285.168488
326.7476196,0.555455,-7.897274,-12.299014,14.626730,147.230911,274.023285
326.7647705,-0.386664,-8.850166,-3.549404,9.543229,111.834633,267.498352
326.7663269,-0.386664,-8.850166,-3.549404,9.543229,111.834633,267.498352
326.7761230,-0.675165,-10.184934,-0.701501,10.231365,93.931503,266.207367
326.7870178,-0.767342,-11.288661,1.035492,11.361995,84.771011,266.111328
326.7975464,-0.670376,-11.663354,2.092532,11.868526,79.845139,266.710419
326.8136292,-1.171962,-13.235147,3.682282,13.787741,74.510056,264.939697
326.8159790,-1.171962,-13.235147,3.682282,13.787741,74.510056,264.939697
326.8259583,-1.855506,-14.301764,1.889025,14.544819,82.537567,262.607758
326.8361816,-0.955287,-14.506468,-1.866280,14.657188,97.315254,266.232361
326.8472900,0.366313,-14.349648,-5.866991,15.507035,112.231133,271.462311
326.8645020,1.362301,-14.578294,-17.089811,22.504314,139.411469,275.338623
326.8659668,1.362301,-14.578294,-17.089811,22.504314,139.411469,275.338623
326.8760376,2.011129,-15.172056,-16.977283,22.857473,137.965805,277.550812
326.8859558,3.089717,-16.347609,-13.491326,21.419769,129.039352,280.702728
326.8974915,4.121618,-17.725471,-9.167398,20.376980,116.736626,283.090088
326.9136047,4.648343,-20.526688,0.679953,21.057405,88.149574,282.759644
326.9159241,4.648343,-20.526688,0.679953,21.057405,88.149574,282.759644
326.9262085,4.225766,-19.918562,4.064157,20.763515,78.712303,281.977844
326.9361267,2.902970,-19.485210,5.328296,20.408121,74.865425,278.473785
326.9478455,1.236605,-20.262129,5.482722,21.027205,74.885773,273.492462
326.9644470,-1.594538,-24.345440,5.142745,24.933727,78.096931,266.252686
326.9659424,-1.594538,-24.345440,5.142745,24.933727,78.096931,266.252686
326.9764404,-2.862268,-25.722105,5.200206,26.398134,78.638916,263.650452
326.9861145,-4.550180,-26.493038,5.481525,27.434145,78.474350,260.254517
326.9978943,-6.671443,-25.670631,7.502231,27.563980,74.206261,255.431885
327.0096436,-8.528147,-23.286005,12.378023,27.716110,63.474228,249.885513
327.0161743,-9.419987,-19.409794,15.984888,26.851311,53.465176,244.111710
327.0262756,-8.452729,-14.507666,13.888764,21.790337,50.403137,239.773270
327.0362854,-6.847417,-11.033679,6.907272,14.708488,61.990932,238.176575
327.0462036,-4.900931,-9.618706,0.456095,10.804936,87.580727,243.000214
327.0559692,-3.549404,-9.178172,-2.731784,10.212726,105.514854,248.857407
327.0661621,-2.760514,-8.886080,-4.887763,10.510617,117.712227,252.742279
327.0804443,-2.149993,-8.543709,-4.153940,9.740259,115.243820,255.875015
327.0868225,-0.401029,-8.155849,0.921768,8.217564,83.559555,267.184998
327.0960693,1.291672,-7.186196,6.366182,9.687007,48.914253,280.189728
327.1062012,2.522291,-4.460398,8.303091,9.756968,31.680391,299.487549
327.1165771,3.052607,-1.243788,6.953959,7.695646,25.361609,337.831512
327.1263123,2.647987,1.004368,5.547365,6.228471,27.045414,20.771473
327.1359253,1.273715,2.231396,6.848614,7.314711,20.564144,60.281609
327.1459656,-0.450110,3.094506,9.712079,10.203090,17.847380,98.275894
327.1562500,-1.965640,3.770868,11.310209,12.083212,20.605337,117.531670
327.1658325,-3.398569,3.629610,10.377667,11.507402,25.600948,133.117172
327.1759644,-4.338294,3.038242,9.929952,11.254139,28.074337,144.995255
327.1861572,-4.315548,2.613271,9.399636,10.668004,28.224001,148.803085
327.1957703,-3.858256,1.965640,9.278728,10.239369,25.017097,153.002823
327.2057800,-3.071761,1.012747,9.461885,9.999433,18.872236,161.752823
327.2157593,-1.798046,-0.208296,8.178593,8.376499,12.479440,186.608002
327.2258606,-0.164003,-1.646014,4.390966,4.692211,20.642385,264.310028
327.2360535,0.199916,-4.232949,-7.794323,8.871826,151.467682,272.703979
327.2460327,1.373075,-10.424355,-22.069752,24.446400,154.526093,277.503693
327.2557373,1.746570,-19.463663,-19.614498,27.687780,135.106277,275.127686
327.2659607,-2.557007,-26.943150,-21.235373,34.400764,128.118759,264.578644
327.2759705,-4.726154,-25.837029,-21.729774,34.089172,129.601135,259.633972
327.2858276,-2.777274,-18.841169,-16.614563,25.273436,131.101303,261.614716
327.2958374,-0.784101,-12.163742,-12.192472,17.240295,135.008194,266.311707
327.3059692,1.853112,-6.920440,-9.951499,12.262090,144.249252,284.990631
327.3158264,3.391387,-3.618836,-3.895366,6.306453,128.146866,313.141663
327.3258362,2.643199,-4.976348,6.071695,8.283479,42.862473,297.975098
327.3359680,1.993173,-9.897630,14.876372,17.978939,34.164028,281.385864
327.3461914,0.571017,-16.373945,13.583504,21.282475,50.338676,271.997284
327.3560791,-5.821501,-23.736116,-2.130840,24.532297,94.982910,256.219696
327.3658447,-12.039244,-26.527756,-18.467674,34.492321,122.372002,245.589752
327.3758850,-10.564415,-18.085800,-6.812701,22.025347,108.017761,239.709625
327.3859253,-8.209718,-8.925584,4.893748,13.077244,68.023972,227.392273
327.3959656,-7.182605,-8.925584,10.132261,15.294397,48.510567,231.175629
327.4058533,-7.180211,-3.683479,11.877635,14.359723,34.192989,207.158020
327.4160461,-6.907272,-2.876633,12.551602,14.612602,30.800285,202.610001
327.4260254,-5.883750,-4.861426,12.029667,14.246574,32.393345,219.565094
327.4352417,-5.883750,-4.861426,12.029667,14.246574,32.393345,219.565094
327.4367065,-4.198233,-5.821501,9.969456,12.284344,35.751579,234.202377
327.4459534,-4.198233,-5.821501,7.428011,10.329103,44.016960,234.202377
327.4558716,-3.008314,-7.134721,7.428011,10.729844,46.189472,247.137558
327.4658203,-2.381034,-8.932767,5.494693,10.754315,59.274261,255.074799
327.4761353,-2.582147,-11.704055,4.483143,12.796521,69.491844,257.558716
327.4861755,-2.877831,-14.753071,5.401319,15.972140,70.234505,258.962128
327.4958801,-2.863465,-16.195578,6.828263,17.807901,67.453064,259.973419
327.5058594,-2.433706,-17.405846,5.145139,18.312805,73.682579,262.040436
327.5158081,-0.839168,-17.493235,2.652776,17.713121,81.386787,267.253571
327.5260010,0.748188,-16.104597,1.659182,16.207119,84.124130,272.659943
327.5365906,2.305616,-14.410700,1.277307,14.649767,84.998055,279.089905
327.5461731,4.304775,-12.259510,1.423353,13.071060,83.748466,289.348083
327.5558472,6.366182,-10.030508,1.711854,12.002909,81.800522,302.402557
327.5658569,6.093243,-8.159439,7.489063,12.640812,53.668861,306.751343
327.5758667,5.123591,-8.044518,8.767567,12.955141,47.408752,302.493256
327.5858459,4.649539,-9.409213,5.980716,12.079755,60.323498,296.296173
327.5959778,4.168305,-10.854114,2.331953,11.858522,78.658997,291.008301
327.6059570,3.713407,-11.429919,-0.995988,12.059205,94.737541,287.998199
327.6160278,3.575740,-10.631453,-3.666720,11.800786,108.102524,288.589630
327.6259460,3.294421,-9.216479,-5.500679,11.227385,119.336250,289.669373
327.6364441,2.351106,-7.722497,-5.971139,10.040874,126.490051,286.932800
327.6480713,0.499191,-6.527791,-5.449203,8.517926,129.771957,274.372986
327.6560059,0.499191,-6.009446,-5.449203,8.127511,132.102875,274.748535
327.6660461,-0.322020,-6.092046,-5.549759,8.247215,132.293243,266.974213
327.6761475,-1.327585,-7.297527,-5.566519,9.273754,126.887405,259.689362
327.6858215,-2.188300,-9.514558,-5.125986,11.026839,117.701454,257.047516
327.6962585,-2.389413,-11.371261,-4.138378,12.334546,109.603622,258.133240
327.7059326,-2.063802,-12.130223,-3.142390,12.699457,104.326241,260.344330
327.7160034,-1.485602,-11.862072,-2.476802,12.208617,101.705025,262.861450
327.7261963,-1.140837,-11.145009,-2.118869,11.401856,100.709839,264.155396
327.7360229,-1.411382,-11.042058,-1.701080,11.261115,98.688240,262.716034
327.7459106,-2.009932,-11.955446,-1.034295,12.167263,94.876389,260.456757
327.7560730,-2.041057,-13.409924,-0.436942,13.571400,91.845001,261.345734
327.7658386,-0.665588,-14.028825,-0.577003,14.056453,92.352592,267.283691
327.7761230,1.449689,-13.900735,-1.918953,14.107246,97.817955,275.953766
327.7863464,3.246537,-13.703214,-3.842694,14.597409,105.262695,283.328644
327.7958984,3.871424,-13.748703,-7.802703,16.275656,118.646843,285.726410
327.8060608,3.414132,-14.243106,-13.093889,19.646177,131.796387,283.479706
327.8159485,3.318364,-14.879964,-15.725117,21.902149,135.887253,282.571747
327.8261719,2.907758,-15.820885,-14.556746,21.694569,132.143188,280.414307
327.8361816,2.923320,-17.038336,-11.552023,20.791824,123.752335,279.735626
327.8458557,3.760094,-19.141644,-7.565677,20.923201,111.198044,281.113403
327.8560181,4.049792,-20.998346,-2.158373,21.493952,95.763222,280.916168
327.8658752,3.265691,-21.489157,3.263297,21.979483,81.461723,278.641083
327.8761597,1.813608,-21.529860,7.325060,22.814043,71.271942,274.815063
327.8862610,0.141258,-21.732168,10.323798,24.060091,64.590561,270.372406
327.8961182,-1.446098,-22.406137,11.239580,25.108850,63.408005,266.307251
327.9059143,-2.551022,-23.082499,10.014946,25.290483,66.671852,263.693390
327.9163208,-3.494337,-23.508667,7.571663,24.943895,72.329185,261.545441
327.9260864,-4.572925,-23.423672,6.143522,24.643921,75.564407,258.953278
327.9362488,-5.963956,-22.492329,6.611588,24.190632,74.138557,255.149475
327.9465942,-7.633912,-21.186291,8.129512,23.942106,70.150620,250.184738
327.9562378,-9.075222,-19.110518,8.670602,22.863745,67.714050,244.597839
327.9663391,-8.904037,-15.464149,7.505822,19.358696,67.187073,240.067276
327.9779358,-6.804321,-11.906365,5.371391,14.727939,68.610413,240.252640
327.9863892,-4.492720,-9.774328,3.383007,11.276824,72.542610,245.314362
327.9963684,-2.120066,-8.754398,1.328782,9.104935,81.608231,256.386688
328.0066223,-1.350330,-8.712500,-3.049016,9.328855,109.076912,261.189972
328.0162964,-1.077391,-8.864532,-4.357447,9.936198,116.010933,263.070282
328.0261536,-0.300472,-9.102755,1.784877,9.280960,78.912025,268.109406
328.0360107,1.066617,-7.967903,7.866150,11.247287,45.622555,277.624512
328.0462952,2.656367,-4.554969,8.597578,10.085752,31.521074,300.249878
328.0562744,3.216610,-0.961272,7.088034,7.842885,25.344093,343.361420
328.0684204,2.268506,1.254562,6.107608,6.634977,22.998241,28.944099
328.0760498,0.424971,2.420538,6.751649,7.185010,20.001209,80.042137
328.0864258,-0.921768,3.137601,8.730456,9.322825,20.534626,106.371788
328.0959778,-1.820790,3.507505,10.005369,10.757569,21.553158,117.434395
328.1058044,-2.352303,3.689465,10.645818,11.509949,22.343235,122.520485
328.1162109,-3.003526,3.483563,10.220847,11.208127,24.228804,130.767883
328.1260376,-3.529053,3.093309,10.072407,11.111982,24.981316,138.764572
328.1360474,-3.855862,2.325967,10.262746,11.207218,23.690899,148.900406
328.1460266,-3.756502,1.237802,9.812635,10.579758,21.952900,161.762466
328.1559753,-2.861071,-0.057461,7.393295,7.927789,21.159428,181.150558
328.1660156,-2.187103,-2.697068,-2.624045,4.352380,127.077805,230.960754
328.1760254,-3.332729,-9.003395,-20.922928,23.020363,155.352112,249.687286
328.1860352,0.215478,-18.405426,-22.153549,28.802532,140.277878,270.670746
328.1964111,-1.805228,-28.784290,-17.264589,33.613392,120.905418,266.411346
328.2058411,-4.304775,-30.107086,-19.148825,35.939468,122.195351,261.862885
328.2159119,-3.314772,-21.927296,-16.844406,27.848303,127.218979,261.403625
328.2264099,-1.581370,-12.799402,-12.783840,18.159075,134.748154,262.956787
328.2358704,1.474828,-5.261258,-10.190920,11.563339,151.801147,285.659180
328.2460327,3.503914,-0.478840,-4.356250,5.611026,140.929688,352.218231
328.2560425,2.406173,-1.812411,7.873333,8.429938,20.937191,323.011688
328.2659607,2.038663,-8.259995,20.318392,22.027725,22.720369,283.864166
328.2761841,2.003947,-15.291766,19.276915,24.687109,38.661591,277.465912
328.2858582,-3.603274,-22.030247,2.755726,22.492430,82.962555,260.710938
328.2960815,-9.182961,-24.989481,-13.360843,29.787802,116.649666,249.822983
328.3059998,-8.886080,-17.883490,-5.805939,20.796408,106.211266,243.577805
328.3158264,-7.894880,-10.035296,2.845509,13.081790,77.436775,231.807480
328.3260803,-8.279149,-6.489484,8.293514,13.395525,51.747681,218.090576
328.3359680,-8.520964,-6.130353,12.087128,16.008957,40.972637,215.732895
328.3460999,-7.517793,-6.630742,13.582306,16.880846,36.428490,221.412506
328.3559265,-5.925649,-7.144298,12.228385,15.352124,37.200256,230.326889
328.3661499,-4.327519,-7.619547,9.265560,12.752864,43.402271,240.405609
328.3760071,-3.622427,-8.473080,6.785168,11.443494,53.634937,246.852234
328.3860474,-3.466804,-10.035296,5.014656,11.741920,64.718056,250.941956
328.3960266,-3.819949,-12.264298,4.040215,13.465822,72.540306,252.699814
328.4059143,-4.231751,-14.210784,4.833893,15.595531,71.943558,253.417282
328.4159241,-3.690662,-16.005238,3.392584,16.771948,78.329842,257.015076
328.4262390,-1.990779,-17.679983,2.057816,17.910322,83.402397,263.575500
328.4358826,0.359130,-16.964117,1.699883,17.052855,84.279068,271.212769
328.4460449,2.123657,-15.953763,2.176329,16.240963,82.299057,277.582245
328.4558716,4.001908,-14.130578,2.825158,14.955602,79.111229,285.812592
328.4661560,6.199785,-11.231200,3.813963,13.383703,73.442902,298.899323
328.4761658,7.709330,-8.364143,5.315128,12.555606,64.955185,312.667145
328.4860840,6.115988,-7.038953,14.759056,17.458004,32.284813,310.986633
328.4967346,5.768829,-8.366538,12.179304,15.862339,39.842133,304.586731
328.5066223,6.343437,-10.961852,6.289568,14.140724,63.590481,300.057220
328.5162354,6.618771,-12.793417,1.127669,14.448228,85.523575,297.355133
328.5265503,6.719327,-12.623428,-3.049016,14.621792,102.035957,298.025940
328.5362854,6.997055,-10.845734,-6.964733,14.666159,118.351837,302.827820
328.5498352,6.445191,-9.157822,-12.291832,16.628147,137.664871,305.137543
328.5559692,4.544195,-9.157822,-17.942148,20.650330,150.325882,296.391022
328.5660400,4.544195,-9.056067,-17.979258,20.637728,150.596527,296.646790
328.5759888,2.124854,-9.483433,-13.420697,16.570021,144.089920,282.629089
328.5863953,0.450110,-9.630676,-8.303091,12.723751,130.735367,272.675903
328.5977173,-0.045490,-9.226056,-4.045004,10.073938,113.673958,269.717499
328.6060181,-0.114922,-8.681376,-4.045004,9.578180,114.980797,269.241577
328.6158447,-0.125696,-8.307879,-1.108515,8.382450,97.599190,269.133209
328.6260681,-0.153229,-8.423999,0.730232,8.456978,85.046532,268.957916
328.6360779,-0.289698,-9.012972,1.757344,9.187265,78.972481,268.158997
328.6463623,-0.497994,-10.071210,2.470816,10.381821,76.231796,267.169189
328.6560974,-0.860716,-11.941081,3.339911,12.429210,74.412201,265.877228
328.6659241,-1.021127,-14.137761,4.291606,14.810026,73.155388,265.868866
